OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_30458	0.633095642599999	3.4614746761	3.54301787632638	0.00582522912035358	0.00951480118384831	-3.11068634874233
OG_1340	-1.9535426248	-2.426285016	-3.54111765104561	0.00584310977659207	0.00954080973236508	-3.11386113317453
OG_18482	0.8618977686	-0.3156840951	3.53324673911009	0.00591778496127307	0.0096595056601624	-3.12701407721528
OG_8885	-2.0209184414	-2.5473574007	-3.52655514149441	0.00598205399621736	0.00976114200788865	-3.13819966608679
OG_5683	2.3318870814	-2.8122122109	3.52295419652022	0.00601693981463306	0.00981478067487334	-3.14422023132261
OG_9671	1.974062342	-3.1334345886	3.51848746678132	0.00606050824360735	0.00988254171272741	-3.15168956363356
OG_6226	-1.7209693568	-3.29375673	-3.51534592996822	0.00609134763083045	0.0099289234625291	-3.15694369703603
OG_272	0.6669295988	7.2908480024	3.5151754061429	0.00609302627747734	0.0099289234625291	-3.1572289124386
OG_8479	1.9848159846	-3.1978995611	3.51447547854521	0.00609992145863711	0.00993683729592155	-3.15839962053481
OG_3355	-2.16056433	-2.8327587362	-3.51390496363076	0.00610554777513171	0.00994267953758501	-3.15935389561449
OG_11886	2.0731368186	-2.1358036771	3.51175667719731	0.00612678236477625	0.00997392693584484	-3.16294743511972
OG_9485	1.9551905868	-2.8778514952	3.50818440450194	0.0061622628031719	0.0100283368623238	-3.16892362568507
OG_4778	0.541007376	2.7040740198	3.50721028932891	0.00617197499015453	0.010040789753676	-3.17055340725976
OG_10921	-0.4181406884	2.3821624242	-3.50567636645193	0.0061873009531927	0.0100623639792663	-3.17311992459784
OG_9647	0.4174244728	3.5048284266	3.50436446250866	0.00620044010463895	0.010080368602405	-3.17531508949553
OG_9156	1.9833691784	-3.0806117124	3.50313044705632	0.00621282571084576	0.0100971365504042	-3.17738002987246
OG_30412	0.514387512600002	6.1814234991	3.49978105171634	0.00624657312464828	0.0101485991365119	-3.18298524714199
OG_10338	-0.5044003612	3.1968964272	-3.49253016940791	0.00632028643580613	0.0102649370503562	-3.19512211811823
OG_15312	0.723096232	3.4943136436	3.48587795464832	0.00638871058264736	0.0103726100532389	-3.20625990090079
OG_11938	-0.4220142914	4.2672994339	-3.47926831329659	0.00645746110431377	0.0104807410664087	-3.21732920204803
OG_2354	0.382569033600001	3.6921699278	3.47599094599152	0.00649183602866236	0.0105330255671439	-3.22281890007591
OG_12355	-2.132221942	-2.305021356	-3.47468942499256	0.00650553992847652	0.0105517476244241	-3.22499917760869
OG_14453	1.5778475876	-1.7468213852	3.47295761049211	0.00652382115580956	0.0105778790131124	-3.22790043697885
OG_11470	0.3786939594	4.1541256269	3.47196448127407	0.00653432885547349	0.0105913930301223	-3.22956428238179
OG_8474	0.401757510000001	3.9985001476	3.46759257530406	0.00658079522684737	0.0106631635424382	-3.23688951119974
OG_960	0.367441717399999	6.9142214021	3.46704798190726	0.00658660742353085	0.0106690344241573	-3.23780207274089
OG_964	1.813164276	1.7056583844	3.46610759062985	0.00659665637045282	0.0106817618437166	-3.2393779059201
OG_9381	1.8656734332	-3.1633544118	3.4648314430861	0.00661031870464487	0.0107003299124673	-3.24151645983436
OG_30121	0.923393714199999	3.8306306179	3.45878450213843	0.00667545822715867	0.0108021857234965	-3.2516512110248
OG_1184	0.6858309164	2.6940924448	3.45603181036053	0.00670533194737279	0.0108469259580136	-3.25626549408375
OG_9261	-2.6857029908	-3.7522150242	-3.45420114309644	0.0067252763284874	0.0108755795703542	-3.25933445876819
OG_25783	-2.2756136724	-2.4981324884	-3.4510267199302	0.0067600067991302	0.0109281171273501	-3.26465659778345
OG_14617	0.6332158186	2.5112441255	3.44424695191692	0.00683480845281181	0.0110453767901209	-3.2760253553367
OG_660	2.613261188	-0.324109672	3.44056540954033	0.00687578728945498	0.0111079175501503	-3.28219994209949
OG_1449	-0.497423477400001	2.2600714203	-3.43482155787639	0.0069402324057608	0.0112083143623851	-3.29183495934556
OG_1053	0.358670585800001	4.1684235593	3.4303363339982	0.00699099238976985	0.0112865508140902	-3.29936001805391
