OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_1634	0.2291667328	-4.5149037432	0.375330613405055	0.715245097413731	0.782690750964195	-7.26531867741758
OG_31384	0.228681336599999	-4.5146610451	0.374709749720845	0.715692554320371	0.783004603761501	-7.26557017220063
OG_193	0.0634515748000006	2.4183195266	0.373031565471363	0.716902587639783	0.78411137607105	-7.2662479324074
OG_30345	0.141373129	7.8075384335	0.372860561359648	0.717025934170839	0.78411137607105	-7.26631682893324
OG_13220	0.1948505308	-4.8193762098	0.371146701565084	0.718262624656623	0.784979456787882	-7.2670056356129
OG_1697	-0.1560129864	-4.5618423006	-0.37042507156437	0.718783595536646	0.784979456787882	-7.2672947379159
OG_9069	0.160706544599998	-4.1113991095	0.370198597413738	0.718947126610814	0.784979456787882	-7.267385356049
OG_9891	0.160706544599998	-4.1113991095	0.370198597413738	0.718947126610814	0.784979456787882	-7.267385356049
OG_12021	0.160706544599998	-4.1113991095	0.370198597413738	0.718947126610814	0.784979456787882	-7.267385356049
OG_12395	0.160706544599998	-4.1113991095	0.370198597413738	0.718947126610814	0.784979456787882	-7.267385356049
OG_27908	0.160706544599998	-4.1113991095	0.370198597413738	0.718947126610814	0.784979456787882	-7.267385356049
OG_3468	0.177276361999998	-4.1031142008	0.369558630904259	0.719409310119467	0.785308169657846	-7.26764113165737
OG_1993	0.0551781254000012	4.1759731991	0.367705180474001	0.720748539815749	0.786593905746072	-7.26837947114306
OG_773	0.181287166199999	-4.9317452667	0.366549626449124	0.721583999007015	0.787263112895624	-7.26883796852403
OG_67	-0.0567704961999995	2.8577692129	-0.36641027683242	0.721684773988028	0.787263112895624	-7.26889316434967
OG_30923	-0.184058097400001	-4.0211189391	-0.365662206789219	0.722225859373042	0.787552743598817	-7.26918912266898
OG_15242	-0.0579962251999993	4.0533947862	-0.365557899699482	0.722301318342476	0.787552743598817	-7.26923034281916
OG_15174	0.0633254791999995	8.6601661316	0.365151108552782	0.722595633451931	0.787552743598817	-7.26939098944187
OG_4373	-0.154227235800002	-4.5627351759	-0.365149761116519	0.722596608406629	0.787552743598817	-7.26939152127098
OG_30533	-0.0557677468000009	3.7727226868	-0.364542255194007	0.723036230080486	0.787855708788797	-7.26963110742613
OG_8248	0.2775450314	-3.7553753201	0.362765896361196	0.724322298017153	0.789080661720072	-7.2703294331933
OG_17876	-0.520207978000001	0.6998186544	-0.360008440921588	0.726320452728604	0.791080645050104	-7.27140686742404
OG_15285	0.1604598034	-4.2422488001	0.358785391448041	0.727207410555219	0.791869731690379	-7.27188219134394
OG_8096	-0.25474229	-0.9152885658	-0.354365328229865	0.730416364794501	0.795034566278129	-7.27358685151857
OG_671	0.0851081100000002	2.8069743992	0.354332736408126	0.730440046736451	0.795034566278129	-7.27359934450283
OG_11784	-0.144354205600001	-4.2639294846	-0.353877659891052	0.730770746470609	0.795216927505637	-7.27377366580593
OG_1320	-0.0610081544000001	2.9420599614	-0.352710618153872	0.73161908878639	0.795962374719836	-7.2742197134313
OG_319	0.182411661199998	-4.813156775	0.350627155572473	0.733134535576252	0.797433101182471	-7.2750124471554
OG_30813	0.1364472432	-4.7080724154	0.349856843422376	0.733695142037525	0.797864819788241	-7.2753043819072
OG_6322	0.144167885	-4.1852319303	0.349232969271262	0.734149296356359	0.798180609065557	-7.27554036005715
OG_15257	-0.2787698382	-0.3927874457	-0.348926932960384	0.734372117329916	0.798244803716773	-7.27565596693455
OG_218	0.245085414800001	-2.5139512166	0.347546251696122	0.735377694220886	0.798719534729871	-7.27617629701819
OG_12091	-0.130584703200002	-4.389964975	-0.346977467812584	0.735792103187753	0.798719534729871	-7.27639006598955
OG_1067	-0.1305847032	-4.389964975	-0.346977467812579	0.735792103187756	0.798719534729871	-7.27639006598955
OG_3872	-0.1305847032	-4.389964975	-0.346977467812579	0.735792103187756	0.798719534729871	-7.27639006598955
OG_5890	-0.1305847032	-4.389964975	-0.346977467812579	0.735792103187756	0.798719534729871	-7.27639006598955
OG_17788	-0.1305847032	-4.389964975	-0.346977467812579	0.735792103187756	0.798719534729871	-7.27639006598955
OG_9353	0.0568154958000022	6.3444085055	0.346173512240871	0.73637800696375	0.79917755643316	-7.27669163776382
OG_2005	0.0498925508000001	3.0637417658	0.345896427924122	0.736579980541138	0.799218794558661	-7.27679541661383
OG_9974	-0.324965079000001	-2.8712187639	-0.343283875800419	0.738485366584564	0.801107873744305	-7.27776992960146
OG_2089	0.204098461799999	-4.5573065575	0.341885394829685	0.739506070959765	0.802036624356452	-7.27828861454309
OG_653	-0.0522723579999997	5.3568769696	-0.341613344965549	0.739704692754823	0.802073564513239	-7.27838927527116
OG_9062	0.0869667640000014	4.8826634516	0.341229289453234	0.739985123290717	0.802199175026458	-7.27853124577326
OG_122	0.0536547790000004	5.6433479883	0.339551084897503	0.741210986852367	0.803349421818643	-7.27914978273622
OG_1705	-0.124329739200001	-4.5776839242	-0.339024263032154	0.74159596671097	0.803587981713933	-7.27934333930063
OG_10077	0.0561975630000005	2.9850148015	0.338108078156736	0.742265655163747	0.804134875142944	-7.27967924994751
OG_1077	0.250384252599999	-4.0665602555	0.337853109913834	0.742452065224631	0.804158081312189	-7.27977257366242
OG_9193	-0.0743216873999994	4.1120601257	-0.331564388273474	0.747055317327095	0.808964145001613	-7.28205259017903
OG_9134	-0.0520970088000006	3.254987388	-0.331289534834751	0.747256745696285	0.809002527437515	-7.28215128450394
OG_3318	-0.156705198000001	-4.496845587	-0.329460015330323	0.748598030376115	0.809058720661448	-7.28280618763708
OG_9013	0.164859057799999	-4.5376868555	0.328737581339605	0.749127914560566	0.809058720661448	-7.28306381613832
OG_3882	0.2014880356	-1.871121126	0.327875074644888	0.74976071730988	0.809058720661448	-7.28337067143149
OG_351	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_743	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_1100	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_1838	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_4805	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_5726	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_6045	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
